County,Day,NewPos_All,Age 0-19,Age 20-39,Age 40-59,Age 60-79,Age 80+,Positive UnkAge,dtm_updated
Jefferson County,2020-01-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-30,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-01-31,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-24,1,0,0,0,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-27,1,0,0,1,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-05,1,0,1,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-07,2,0,1,0,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-09,2,0,0,1,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-10,2,0,0,1,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-12,2,0,1,1,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-13,2,0,1,0,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-14,2,0,1,0,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-16,3,0,1,0,2,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-18,3,0,0,2,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-21,2,0,1,0,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-22,1,0,0,1,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-24,1,0,0,0,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-26,1,0,0,0,0,1,0,2020/04/12 13:33:31
Jefferson County,2020-03-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-30,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-31,1,0,0,0,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-03,1,0,0,0,1,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-25,1,0,0,0,1,0,0,2020/04/12 13:33:31
King County,2020-01-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-29,1,0,0,1,0,0,0,2020/04/12 13:33:31
King County,2020-01-30,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-01-31,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-01,1,0,0,0,1,0,0,2020/04/12 13:33:31
King County,2020-02-02,2,0,0,0,2,0,0,2020/04/12 13:33:31
King County,2020-02-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-10,1,0,1,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-12,1,0,0,0,1,0,0,2020/04/12 13:33:31
King County,2020-02-13,1,0,1,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-14,1,0,0,1,0,0,0,2020/04/12 13:33:31
King County,2020-02-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-16,2,0,1,0,1,0,0,2020/04/12 13:33:31
King County,2020-02-17,3,0,2,0,1,0,0,2020/04/12 13:33:31
King County,2020-02-18,1,0,0,0,1,0,0,2020/04/12 13:33:31
King County,2020-02-19,3,0,0,0,3,0,0,2020/04/12 13:33:31
King County,2020-02-20,4,0,0,0,3,1,0,2020/04/12 13:33:31
King County,2020-02-21,7,0,1,1,4,1,0,2020/04/12 13:33:31
King County,2020-02-22,4,0,0,0,2,2,0,2020/04/12 13:33:31
King County,2020-02-23,8,0,0,4,3,1,0,2020/04/12 13:33:31
King County,2020-02-24,7,0,0,2,5,0,0,2020/04/12 13:33:31
King County,2020-02-25,13,0,3,5,4,1,0,2020/04/12 13:33:31
King County,2020-02-26,14,0,2,3,4,5,0,2020/04/12 13:33:31
King County,2020-02-27,6,0,1,1,3,1,0,2020/04/12 13:33:31
King County,2020-02-28,18,2,4,5,2,5,0,2020/04/12 13:33:31
King County,2020-02-29,9,0,1,2,5,1,0,2020/04/12 13:33:31
King County,2020-03-01,20,0,7,4,7,2,0,2020/04/12 13:33:31
King County,2020-03-02,26,0,7,7,5,7,0,2020/04/12 13:33:31
King County,2020-03-03,26,0,3,7,11,5,0,2020/04/12 13:33:31
King County,2020-03-04,35,0,4,12,14,5,0,2020/04/12 13:33:31
King County,2020-03-05,54,0,11,15,17,11,0,2020/04/12 13:33:31
King County,2020-03-06,33,0,8,7,8,10,0,2020/04/12 13:33:31
King County,2020-03-07,42,0,8,11,15,8,0,2020/04/12 13:33:31
King County,2020-03-08,79,2,13,20,21,23,0,2020/04/12 13:33:31
King County,2020-03-09,87,1,14,31,29,12,0,2020/04/12 13:33:31
King County,2020-03-10,116,5,25,32,40,14,0,2020/04/12 13:33:31
King County,2020-03-11,117,0,37,40,28,12,0,2020/04/12 13:33:31
King County,2020-03-12,138,2,34,44,43,15,0,2020/04/12 13:33:31
King County,2020-03-13,165,6,41,54,48,16,0,2020/04/12 13:33:31
King County,2020-03-14,114,3,34,28,35,14,0,2020/04/12 13:33:31
King County,2020-03-15,98,1,38,29,21,9,0,2020/04/12 13:33:31
King County,2020-03-16,139,3,41,56,27,12,0,2020/04/12 13:33:31
King County,2020-03-17,131,1,40,45,27,18,0,2020/04/12 13:33:31
King County,2020-03-18,156,4,46,56,38,12,0,2020/04/12 13:33:31
King County,2020-03-19,143,0,43,42,42,16,0,2020/04/12 13:33:31
King County,2020-03-20,139,1,43,49,35,11,0,2020/04/12 13:33:31
King County,2020-03-21,101,2,30,38,27,4,0,2020/04/12 13:33:31
King County,2020-03-22,105,3,26,40,26,10,0,2020/04/12 13:33:31
King County,2020-03-23,162,2,49,56,43,12,0,2020/04/12 13:33:31
King County,2020-03-24,130,1,32,52,32,12,1,2020/04/12 13:33:31
King County,2020-03-25,155,3,44,55,30,23,0,2020/04/12 13:33:31
King County,2020-03-26,132,0,42,44,31,15,0,2020/04/12 13:33:31
King County,2020-03-27,163,2,47,61,27,26,0,2020/04/12 13:33:31
King County,2020-03-28,87,3,26,33,14,11,0,2020/04/12 13:33:31
King County,2020-03-29,115,3,33,37,31,11,0,2020/04/12 13:33:31
King County,2020-03-30,144,9,45,42,40,8,0,2020/04/12 13:33:31
King County,2020-03-31,140,5,35,50,32,18,0,2020/04/12 13:33:31
King County,2020-04-01,128,7,40,42,32,7,0,2020/04/12 13:33:31
King County,2020-04-02,122,5,36,46,24,11,0,2020/04/12 13:33:31
King County,2020-04-03,120,5,38,33,29,15,0,2020/04/12 13:33:31
King County,2020-04-04,73,2,23,22,17,9,0,2020/04/12 13:33:31
King County,2020-04-05,63,0,18,20,15,10,0,2020/04/12 13:33:31
King County,2020-04-06,110,3,35,43,19,10,0,2020/04/12 13:33:31
King County,2020-04-07,136,4,36,41,37,17,1,2020/04/12 13:33:31
King County,2020-04-08,111,4,21,52,21,13,0,2020/04/12 13:33:31
King County,2020-04-09,98,1,22,37,26,12,0,2020/04/12 13:33:31
King County,2020-04-10,49,1,10,19,16,3,0,2020/04/12 13:33:31
King County,2020-04-11,12,0,3,6,2,1,0,2020/04/12 13:33:31
Kitsap County,2020-01-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-30,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-01-31,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-17,1,0,1,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-23,1,0,0,0,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-01,2,0,1,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-03,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-05,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-06,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-07,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-08,3,0,0,2,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-09,4,0,1,3,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-10,3,0,0,2,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-11,1,0,0,0,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-12,3,0,2,0,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-13,5,1,1,2,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-14,3,1,1,0,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-15,3,0,0,2,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-16,5,0,0,3,2,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-17,3,0,1,1,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-18,7,0,2,2,2,1,0,2020/04/12 13:33:31
Kitsap County,2020-03-19,5,0,1,4,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-20,7,0,1,4,2,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-21,4,1,2,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-22,6,0,0,3,1,2,0,2020/04/12 13:33:31
Kitsap County,2020-03-23,5,0,1,3,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-24,6,0,3,2,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-25,7,1,3,3,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-26,6,0,1,3,2,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-27,5,0,2,2,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-28,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-29,5,0,2,2,1,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-30,6,0,4,0,1,1,0,2020/04/12 13:33:31
Kitsap County,2020-03-31,4,0,0,0,4,0,0,2020/04/12 13:33:31
Kitsap County,2020-04-01,4,0,1,3,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-04-02,5,1,3,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-04-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-04-04,1,0,0,0,0,1,0,2020/04/12 13:33:31
Kitsap County,2020-04-05,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-04-06,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-04-07,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-04-08,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-04-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-04-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-04-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-30,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-01-31,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-20,1,0,0,0,1,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-22,1,0,0,0,1,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-02-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-09,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-13,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-15,1,0,1,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-18,2,0,0,2,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-19,2,0,1,0,1,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-22,1,0,1,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-29,1,0,1,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-30,1,0,0,1,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-03-31,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-03,1,0,0,0,1,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kittitas County,2020-04-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Klickitat County,2020-01-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
